sent_id	tok_i_id	tok_j_id	upos_i	upos_j	deprel_i	deprel_j	lang_i	lang_j	switch	relation
train-s396	4	5	NOUN	NOUN	nsubj	xcomp	hi	en	true	within
train-s396	5	6	NOUN	VERB	xcomp	root	en	hi	true	within
train-s396	6	7	VERB	AUX	root	aux	hi	hi	false	within
train-s396	7	9	AUX	VERB	aux	advcl	hi	en	true	within
train-s396	9	10	VERB	PRON	advcl	iobj	en	en	false	within
train-s397	1	2	NOUN	NOUN	compound	root	hi	hi	false	within
train-s397	2	3	NOUN	ADP	root	case	hi	en	true	within
train-s397	3	4	ADP	DET	case	det	en	en	false	boundary
train-s397	4	5	DET	NOUN	det	nmod	en	en	false	within
train-s397	5	6	NOUN	CCONJ	nmod	cc	en	en	false	boundary
train-s397	6	7	CCONJ	ADV	cc	advmod	en	hi	true	within
train-s397	7	8	ADV	ADP	advmod	case	hi	hi	false	within
train-s397	8	9	ADP	ADJ	case	amod	hi	en	true	boundary
train-s397	9	10	ADJ	NOUN	amod	nsubj	en	en	false	within
train-s397	10	11	NOUN	PART	nsubj	advmod	en	hi	true	within
train-s397	11	12	PART	PART	advmod	advmod	hi	hi	false	boundary
train-s397	12	13	PART	VERB	advmod	conj	hi	hi	false	within
train-s397	13	14	VERB	AUX	conj	aux	hi	hi	false	within
train-s398	2	3	ADJ	NOUN	amod	obj	en	en	false	within
train-s398	3	4	NOUN	ADJ	obj	compound	en	hi	true	within
train-s398	4	5	ADJ	VERB	compound	advcl	hi	hi	false	within
train-s398	5	6	VERB	SCONJ	advcl	mark	hi	hi	false	within
train-s398	6	7	SCONJ	NOUN	mark	nsubj	hi	hi	false	boundary
train-s398	7	8	NOUN	VERB	nsubj	root	hi	hi	false	within
train-s399	1	3	PRON	NOUN	nsubj	nsubj	hi	en	true	within
train-s399	3	4	NOUN	NOUN	nsubj	compound	en	hi	true	within
train-s399	4	5	NOUN	VERB	compound	root	hi	hi	false	within
train-s399	5	6	VERB	PRON	root	nsubj	hi	hi	false	boundary
train-s399	6	10	PRON	NOUN	nsubj	obl	hi	en	true	within
train-s399	10	11	NOUN	ADP	obl	case	en	hi	true	within
train-s399	11	12	ADP	VERB	case	acl:relcl	hi	hi	false	boundary
train-s399	12	13	VERB	AUX	acl:relcl	aux	hi	hi	false	within
train-s399	13	14	AUX	AUX	aux	aux	hi	hi	false	within
train-s399	14	15	AUX	ADP	aux	case	hi	en	true	boundary
train-s399	15	16	ADP	ADJ	case	amod	en	en	false	within
train-s399	16	17	ADJ	NOUN	amod	obl	en	en	false	within
train-s400	1	2	NOUN	ADP	iobj	case	hi	hi	false	within
train-s400	2	3	ADP	ADV	case	advmod	hi	hi	false	boundary
train-s400	3	4	ADV	PART	advmod	advmod	hi	hi	false	within
train-s400	4	5	PART	NOUN	advmod	nsubj	hi	en	true	boundary
train-s400	5	6	NOUN	PART	nsubj	advmod	en	hi	true	within
train-s400	6	7	PART	VERB	advmod	root	hi	hi	false	within
train-s400	7	8	VERB	AUX	root	aux	hi	hi	false	within
train-s400	8	9	AUX	CCONJ	aux	cc	hi	en	true	boundary
train-s400	9	10	CCONJ	NOUN	cc	nmod	en	en	false	within
train-s400	10	11	NOUN	NOUN	nmod	nsubj	en	en	false	within
train-s400	11	12	NOUN	VERB	nsubj	conj	en	en	false	within
train-s400	12	13	VERB	PRON	conj	iobj	en	en	false	within
train-s400	13	16	PRON	NOUN	iobj	obj	en	en	false	within
train-s400	16	17	NOUN	ADP	obj	case	en	en	false	boundary
train-s400	17	18	ADP	DET	case	det	en	en	false	within
train-s400	18	19	DET	ADV	det	advmod	en	en	false	boundary
train-s400	19	20	ADV	ADJ	advmod	amod	en	en	false	within
train-s400	20	21	ADJ	NOUN	amod	obl	en	en	false	within
train-s401	2	3	AUX	PRON	cop	root	en	en	false	within
train-s401	3	4	PRON	DET	root	det	en	en	false	boundary
train-s401	4	5	DET	ADJ	det	amod	en	en	false	within
train-s401	5	6	ADJ	NOUN	amod	nmod	en	en	false	within
train-s401	6	7	NOUN	NOUN	nmod	obj	en	en	false	boundary
train-s401	7	8	NOUN	ADJ	obj	acl	en	hi	true	within
train-s401	8	9	ADJ	VERB	acl	acl	hi	hi	false	within
train-s401	9	10	VERB	AUX	acl	aux	hi	hi	false	within
train-s401	10	11	AUX	AUX	aux	aux	hi	hi	false	within
train-s401	11	12	AUX	CCONJ	aux	cc	hi	hi	false	boundary
train-s401	12	13	CCONJ	NOUN	cc	iobj	hi	hi	false	within
train-s401	13	14	NOUN	ADP	iobj	case	hi	hi	false	within
train-s401	14	15	ADP	VERB	case	conj	hi	hi	false	boundary
train-s401	15	16	VERB	PART	conj	advmod	hi	hi	false	within
train-s401	16	17	PART	PART	advmod	advmod	hi	hi	false	within
train-s401	17	18	PART	AUX	advmod	aux	hi	hi	false	within
train-s401	18	19	AUX	DET	aux	det	hi	hi	false	boundary
train-s401	19	20	DET	NOUN	det	nsubj	hi	hi	false	within
train-s401	20	21	NOUN	VERB	nsubj	parataxis	hi	hi	false	within
train-s401	21	22	VERB	NOUN	parataxis	advmod	hi	hi	false	within
train-s402	1	2	NOUN	VERB	nsubj	root	en	en	false	within
train-s402	2	3	VERB	ADV	root	mark	en	en	false	boundary
train-s402	3	4	ADV	DET	mark	det	en	en	false	boundary
train-s402	4	6	DET	NOUN	det	nsubj	en	en	false	within
train-s402	6	7	NOUN	VERB	nsubj	advcl	en	en	false	within
train-s402	7	8	VERB	PRON	advcl	obj	en	en	false	within
train-s402	8	9	PRON	DET	obj	det	en	hi	true	boundary
train-s402	9	10	DET	NOUN	det	acl	hi	hi	false	within
train-s402	10	11	NOUN	NOUN	acl	nmod	hi	hi	false	within
train-s402	11	12	NOUN	PART	nmod	advmod	hi	hi	false	within
train-s402	12	13	PART	PART	advmod	advmod	hi	hi	false	within
train-s403	1	2	PRON	ADP	advmod	case	en	en	false	within
train-s403	2	4	ADP	NOUN	case	obl	en	en	false	boundary
train-s403	4	5	NOUN	ADP	obl	case	en	hi	true	within
train-s403	5	6	ADP	VERB	case	advcl	hi	hi	false	boundary
train-s403	6	7	VERB	AUX	advcl	aux	hi	hi	false	within
train-s403	7	9	AUX	CCONJ	aux	cc	hi	en	true	boundary
train-s403	9	11	CCONJ	NOUN	cc	nmod	en	en	false	within
train-s403	11	12	NOUN	VERB	nmod	conj	en	hi	true	within
train-s403	12	13	VERB	AUX	conj	aux	hi	hi	false	within
train-s403	13	15	AUX	DET	aux	det	hi	en	true	boundary
train-s403	15	16	DET	PRON	det	nsubj	en	en	false	within
train-s403	16	17	PRON	VERB	nsubj	root	en	en	false	within
train-s403	17	18	VERB	PART	root	advmod	en	en	false	within
train-s404	1	2	PRON	PRON	nsubj	obj	hi	hi	false	within
train-s404	2	3	PRON	NOUN	obj	compound	hi	hi	false	within
train-s404	3	4	NOUN	VERB	compound	root	hi	hi	false	within
train-s404	4	5	VERB	CCONJ	root	cc	hi	en	true	boundary
train-s404	5	6	CCONJ	PRON	cc	nmod	en	en	false	boundary
train-s404	6	7	PRON	NOUN	nmod	nsubj	en	en	false	within
train-s404	7	8	NOUN	VERB	nsubj	conj	en	en	false	within
train-s404	8	9	VERB	SCONJ	conj	mark	en	en	false	boundary
train-s404	9	10	SCONJ	NOUN	mark	nsubj	en	en	false	within
train-s404	10	11	NOUN	ADV	nsubj	advmod	en	en	false	within
train-s404	11	12	ADV	VERB	advmod	advcl	en	en	false	boundary
train-s405	2	3	PRON	VERB	nsubj	root	en	en	false	within
train-s405	3	4	VERB	PRON	root	nmod	en	en	false	boundary
train-s405	4	6	PRON	NOUN	nmod	obj	en	en	false	within
train-s405	6	8	NOUN	SCONJ	obj	mark	en	hi	true	boundary
train-s405	8	9	SCONJ	NOUN	mark	nmod	hi	hi	false	boundary
train-s405	9	10	NOUN	ADP	nmod	case	hi	hi	false	within
train-s405	10	11	ADP	NOUN	case	obl	hi	en	true	boundary
train-s405	11	12	NOUN	ADP	obl	case	en	hi	true	within
train-s405	12	13	ADP	VERB	case	advcl	hi	hi	false	boundary
train-s405	13	14	VERB	AUX	advcl	aux	hi	hi	false	within
train-s405	14	15	AUX	SCONJ	aux	mark	hi	hi	false	boundary
train-s405	15	16	SCONJ	VERB	mark	acl	hi	en	true	within
train-s405	16	17	VERB	ADP	acl	case	en	en	false	boundary
train-s406	1	2	NUM	NOUN	nummod	compound	en	en	false	within
train-s406	2	3	NOUN	NOUN	compound	nsubj	en	en	false	within
train-s406	3	4	NOUN	AUX	nsubj	cop	en	en	false	within
train-s406	4	5	AUX	PRON	cop	nmod	en	en	false	boundary
train-s406	5	6	PRON	NOUN	nmod	nmod	en	en	false	within
train-s406	6	7	NOUN	PART	nmod	case	en	en	false	within
train-s406	7	9	PART	NOUN	case	compound	en	hi	true	boundary
train-s406	9	10	NOUN	VERB	compound	root	hi	hi	false	within
train-s406	10	11	VERB	AUX	root	aux	hi	hi	false	within
train-s406	11	12	AUX	AUX	aux	aux	hi	hi	false	within
train-s406	12	13	AUX	PRON	aux	obj	hi	hi	false	within
train-s406	13	14	PRON	PRON	obj	nsubj	hi	hi	false	within
train-s407	1	2	DET	NOUN	det	nsubj	hi	hi	false	within
train-s407	2	3	NOUN	VERB	nsubj	acl:relcl	hi	hi	false	within
train-s407	3	4	VERB	AUX	acl:relcl	aux	hi	hi	false	within
train-s407	4	5	AUX	SCONJ	aux	mark	hi	hi	false	boundary
train-s407	5	6	SCONJ	VERB	mark	xcomp	hi	en	true	within
train-s407	6	7	VERB	PART	xcomp	advmod	en	en	false	within
train-s407	7	8	PART	ADP	advmod	case	en	en	false	boundary
train-s407	8	9	ADP	NOUN	case	obl	en	en	false	within
train-s407	9	10	NOUN	PRON	obl	nsubj	en	hi	true	boundary
train-s407	10	11	PRON	ADV	nsubj	advmod	hi	hi	false	boundary
train-s407	11	12	ADV	DET	advmod	det	hi	hi	false	within
train-s407	12	13	DET	NOUN	det	compound	hi	en	true	within
train-s407	13	14	NOUN	VERB	compound	root	en	hi	true	within
train-s407	14	15	VERB	AUX	root	aux	hi	hi	false	within
train-s408	2	3	ADJ	NOUN	amod	vocative	en	en	false	within
train-s408	3	5	NOUN	ADV	vocative	advmod	en	en	false	within
train-s408	5	6	ADV	AUX	advmod	aux	en	en	false	within
train-s408	6	7	AUX	PRON	aux	nsubj	en	en	false	within
train-s408	7	8	PRON	VERB	nsubj	root	en	en	false	within
train-s408	8	9	VERB	SCONJ	root	mark	en	en	false	boundary
train-s408	9	10	SCONJ	DET	mark	det	en	en	false	boundary
train-s408	10	11	DET	NOUN	det	nsubj	en	en	false	within
train-s408	11	12	NOUN	VERB	nsubj	advcl	en	en	false	within
train-s408	12	14	VERB	NOUN	advcl	vocative	en	hi	true	boundary
train-s408	14	15	NOUN	PRON	vocative	nmod	hi	hi	false	boundary
train-s408	15	16	PRON	PRON	nmod	nmod	hi	hi	false	within
train-s408	16	17	PRON	ADP	nmod	case	hi	hi	false	within
train-s408	17	18	ADP	NOUN	case	obj	hi	en	true	boundary
train-s408	18	20	NOUN	AUX	obj	aux	en	hi	true	within
train-s409	1	2	VERB	NOUN	advcl	nmod	hi	en	true	boundary
train-s409	2	3	NOUN	ADP	nmod	case	en	hi	true	within
train-s409	3	4	ADP	NOUN	case	nsubj	hi	en	true	boundary
train-s409	4	5	NOUN	PART	nsubj	advmod	en	hi	true	within
train-s409	5	6	PART	VERB	advmod	root	hi	hi	false	boundary
train-s409	6	7	VERB	AUX	root	aux	hi	hi	false	within
train-s409	7	8	AUX	DET	aux	det	hi	hi	false	boundary
train-s409	8	9	DET	NOUN	det	nmod	hi	hi	false	within
train-s409	9	10	NOUN	ADP	nmod	case	hi	hi	false	within
train-s410	3	4	ADP	NOUN	case	nsubj	hi	en	true	boundary
train-s410	4	5	NOUN	AUX	nsubj	cop	en	hi	true	within
train-s410	5	6	AUX	ADJ	cop	root	hi	en	true	within
train-s410	6	8	ADJ	ADP	root	case	en	hi	true	boundary
train-s410	8	9	ADP	NOUN	case	compound	hi	hi	false	boundary
train-s410	9	10	NOUN	VERB	compound	csubj	hi	hi	false	within
train-s410	10	11	VERB	AUX	csubj	cop	hi	en	true	within
train-s410	11	12	AUX	ADJ	cop	conj	en	en	false	within
train-s411	2	3	DET	DET	det	det	en	en	false	within
train-s411	3	4	DET	ADJ	det	amod	en	en	false	within
train-s411	4	5	ADJ	NOUN	amod	nsubj	en	en	false	within
train-s411	5	6	NOUN	VERB	nsubj	root	en	en	false	within
train-s411	6	7	VERB	SCONJ	root	mark	en	en	false	boundary
train-s411	7	9	SCONJ	NOUN	mark	nmod	en	en	false	within
train-s411	9	10	NOUN	PART	nmod	case	en	en	false	within
train-s411	10	11	PART	NOUN	case	ccomp	en	hi	true	boundary
train-s411	11	12	NOUN	ADV	ccomp	advmod	hi	hi	false	boundary
train-s411	12	13	ADV	NOUN	advmod	nmod	hi	en	true	boundary
train-s411	13	14	NOUN	ADP	nmod	case	en	hi	true	within
train-s411	14	15	ADP	NOUN	case	nsubj	hi	en	true	boundary
train-s411	15	16	NOUN	VERB	nsubj	acl	en	hi	true	within
train-s411	16	17	VERB	AUX	acl	aux	hi	hi	false	within
train-s412	3	4	VERB	PRON	root	obj	en	en	false	within
train-s412	4	6	PRON	CCONJ	obj	cc	en	en	false	boundary
train-s412	6	7	CCONJ	PRON	cc	nsubj	en	hi	true	within
train-s412	7	8	PRON	PART	nsubj	advmod	hi	hi	false	within
train-s412	8	9	PART	VERB	advmod	conj	hi	hi	false	boundary
train-s412	9	10	VERB	ADJ	conj	xcomp	hi	hi	false	within
train-s412	10	12	ADJ	PRON	xcomp	nsubj	hi	hi	false	boundary
train-s412	12	13	PRON	PRON	nsubj	obj	hi	hi	false	within
train-s412	13	14	PRON	PART	obj	advmod	hi	hi	false	within
train-s412	14	15	PART	PRON	advmod	nmod	hi	hi	false	boundary
train-s412	15	16	PRON	NOUN	nmod	acl	hi	en	true	within
train-s412	16	17	NOUN	VERB	acl	advcl	en	hi	true	within
train-s412	17	18	VERB	AUX	advcl	aux	hi	hi	false	within
train-s413	3	4	NOUN	NOUN	compound	compound	en	en	false	within
train-s413	4	5	NOUN	NOUN	compound	obj	en	en	false	within
train-s413	5	6	NOUN	ADV	obj	advmod	en	hi	true	within
train-s413	6	7	ADV	NOUN	advmod	compound	hi	en	true	within
train-s413	7	8	NOUN	VERB	compound	root	en	hi	true	within
train-s414	1	3	DET	NOUN	det	nsubj	en	en	false	within
train-s414	3	4	NOUN	VERB	nsubj	root	en	en	false	within
train-s414	4	5	VERB	ADV	root	advmod	en	en	false	boundary
train-s414	5	6	ADV	VERB	advmod	xcomp	en	en	false	within
train-s414	6	7	VERB	ADP	xcomp	case	en	en	false	boundary
train-s414	7	8	ADP	DET	case	det	en	en	false	within
train-s414	8	9	DET	ADJ	det	amod	en	en	false	within
train-s414	9	10	ADJ	NOUN	amod	obl	en	en	false	within
train-s414	10	11	NOUN	ADP	obl	case	en	en	false	boundary
train-s414	11	12	ADP	VERB	case	acl	en	hi	true	within
train-s414	12	13	VERB	PART	acl	advmod	hi	hi	false	within
train-s414	13	14	PART	AUX	advmod	aux	hi	hi	false	within
train-s414	14	15	AUX	NOUN	aux	vocative	hi	hi	false	within
train-s415	3	4	PRON	NOUN	nmod	obj	hi	en	true	within
train-s415	4	5	NOUN	VERB	obj	root	en	hi	true	within
train-s415	5	6	VERB	AUX	root	aux	hi	hi	false	within
train-s415	6	7	AUX	AUX	aux	aux	hi	hi	false	within
train-s415	7	8	AUX	SCONJ	aux	mark	hi	hi	false	boundary
train-s415	8	9	SCONJ	PRON	mark	nmod	hi	hi	false	boundary
train-s415	9	10	PRON	NOUN	nmod	nsubj	hi	en	true	within
train-s415	10	12	NOUN	NOUN	nsubj	obl	en	en	false	within
train-s415	12	13	NOUN	ADP	obl	case	en	hi	true	within
train-s415	13	14	ADP	NOUN	case	compound	hi	en	true	boundary
train-s415	14	15	NOUN	VERB	compound	acl	en	hi	true	within
train-s415	15	16	VERB	AUX	acl	aux	hi	hi	false	within
train-s416	1	2	NOUN	NOUN	compound	nsubj	en	en	false	within
train-s416	2	3	NOUN	DET	nsubj	det	en	hi	true	within
train-s416	3	4	DET	ADJ	det	root	hi	hi	false	within
train-s416	4	5	ADJ	AUX	root	cop	hi	hi	false	within
train-s416	5	6	AUX	NOUN	cop	nsubj	hi	en	true	boundary
train-s416	6	7	NOUN	PRON	nsubj	conj	en	hi	true	within
train-s416	7	8	PRON	PART	conj	advmod	hi	hi	false	within
train-s416	8	9	PART	AUX	advmod	cop	hi	hi	false	within
train-s417	1	2	ADV	PRON	advmod	nsubj	en	en	false	within
train-s417	2	3	PRON	VERB	nsubj	root	en	en	false	within
train-s417	3	4	VERB	SCONJ	root	mark	en	en	false	boundary
train-s417	4	5	SCONJ	PRON	mark	nsubj	en	en	false	within
train-s417	5	6	PRON	AUX	nsubj	aux	en	en	false	within
train-s417	6	7	AUX	PART	aux	advmod	en	en	false	within
train-s417	7	8	PART	VERB	advmod	xcomp	en	en	false	within
train-s417	8	9	VERB	PRON	xcomp	nmod	en	en	false	boundary
train-s417	9	10	PRON	NOUN	nmod	nmod	en	hi	true	within
train-s417	10	11	NOUN	ADP	nmod	case	hi	hi	false	within
train-s417	11	12	ADP	NOUN	case	nmod	hi	hi	false	boundary
train-s418	1	2	PRON	AUX	nsubj	aux	en	en	false	within
train-s418	2	3	AUX	VERB	aux	root	en	en	false	within
train-s418	3	4	VERB	ADP	root	case	en	en	false	boundary
train-s418	4	6	ADP	DET	case	det	en	en	false	boundary
train-s418	6	7	DET	ADJ	det	amod	en	en	false	within
train-s418	7	8	ADJ	NOUN	amod	nmod	en	en	false	within
train-s418	8	9	NOUN	ADP	nmod	case	en	en	false	boundary
train-s418	9	10	ADP	NOUN	case	nmod	en	hi	true	within
train-s418	10	11	NOUN	ADP	nmod	case	hi	hi	false	within
train-s418	11	12	ADP	NOUN	case	obl	hi	hi	false	boundary
train-s419	2	3	VERB	DET	root	det	en	en	false	boundary
train-s419	3	4	DET	ADJ	det	amod	en	en	false	within
train-s419	4	5	ADJ	NOUN	amod	obj	en	en	false	within
train-s419	5	6	NOUN	ADP	obj	case	en	en	false	boundary
train-s419	6	8	ADP	PART	case	case	en	en	false	boundary
train-s419	8	9	PART	NOUN	case	obl	en	en	false	boundary
train-s419	9	10	NOUN	ADV	obl	advmod	en	hi	true	boundary
train-s419	10	11	ADV	PART	advmod	advmod	hi	hi	false	within
train-s419	11	13	PART	ADP	advmod	case	hi	hi	false	boundary
train-s419	13	14	ADP	NOUN	case	nmod	hi	hi	false	boundary
train-s419	14	15	NOUN	ADP	nmod	case	hi	hi	false	within
train-s419	15	16	ADP	NOUN	case	acl	hi	hi	false	boundary
train-s419	16	17	NOUN	ADV	acl	advmod	hi	hi	false	within
train-s419	17	18	ADV	VERB	advmod	advcl	hi	hi	false	within
train-s419	18	19	VERB	AUX	advcl	aux	hi	hi	false	within
train-s420	1	2	VERB	AUX	acl	aux	hi	hi	false	within
train-s420	2	4	AUX	AUX	aux	cop	hi	en	true	boundary
train-s420	4	5	AUX	DET	cop	det	en	en	false	within
train-s420	5	6	DET	ADJ	det	amod	en	en	false	within
train-s420	6	7	ADJ	NOUN	amod	root	en	en	false	within
train-s420	7	8	NOUN	ADV	root	advmod	en	en	false	within
train-s421	2	3	PRON	AUX	nsubj	cop	en	en	false	within
train-s421	3	4	AUX	ADJ	cop	root	en	en	false	within
train-s421	4	5	ADJ	CCONJ	root	cc	en	en	false	boundary
train-s421	5	6	CCONJ	NOUN	cc	nsubj	en	hi	true	within
train-s421	6	7	NOUN	NOUN	nsubj	conj	hi	hi	false	within
train-s421	7	8	NOUN	AUX	conj	cop	hi	hi	false	within
train-s421	8	9	AUX	AUX	cop	aux	hi	hi	false	within
train-s421	9	10	AUX	NOUN	aux	vocative	hi	hi	false	within
train-s422	1	2	NOUN	ADP	root	case	en	en	false	boundary
train-s422	2	3	ADP	NOUN	case	nmod	en	en	false	within
train-s422	3	4	NOUN	NOUN	nmod	nsubj	en	en	false	boundary
train-s422	4	5	NOUN	PART	nsubj	advmod	en	en	false	boundary
train-s422	5	6	PART	ADJ	advmod	acl:relcl	en	en	false	within
train-s422	6	7	ADJ	PART	acl:relcl	mark	en	en	false	boundary
train-s422	7	8	PART	VERB	mark	xcomp	en	en	false	within
train-s422	8	10	VERB	PROPN	xcomp	nmod	en	hi	true	boundary
train-s422	10	11	PROPN	ADP	nmod	case	hi	hi	false	within
train-s422	11	12	ADP	NOUN	case	obj	hi	hi	false	boundary
train-s422	12	13	NOUN	AUX	obj	aux	hi	en	true	boundary
train-s422	13	14	AUX	ADV	aux	advmod	en	en	false	within
train-s422	14	15	ADV	VERB	advmod	acl	en	en	false	within
train-s422	15	16	VERB	ADV	acl	advmod	en	en	false	within
train-s423	1	2	AUX	VERB	aux	root	en	en	false	within
train-s423	2	3	VERB	ADP	root	compound	en	en	false	within
train-s423	3	4	ADP	DET	compound	det	en	en	false	boundary
train-s423	4	5	DET	NOUN	det	obj	en	en	false	within
train-s423	5	6	NOUN	NOUN	obj	compound	en	hi	true	boundary
train-s423	6	7	NOUN	VERB	compound	advcl	hi	hi	false	within
train-s423	7	8	VERB	SCONJ	advcl	mark	hi	hi	false	within
train-s423	8	9	SCONJ	NOUN	mark	nsubj	hi	hi	false	within
train-s423	9	10	NOUN	PRON	nsubj	advmod	hi	hi	false	within
train-s423	10	11	PRON	PART	advmod	advmod	hi	hi	false	within
train-s423	11	12	PART	VERB	advmod	acl	hi	hi	false	within
train-s424	2	3	ADP	VERB	case	advcl	hi	hi	false	boundary
train-s424	3	4	VERB	AUX	advcl	aux	hi	hi	false	within
train-s424	4	5	AUX	NOUN	aux	nsubj	hi	en	true	boundary
train-s424	5	6	NOUN	NOUN	nsubj	compound	en	en	false	within
train-s424	6	7	NOUN	VERB	compound	root	en	hi	true	within
train-s424	7	8	VERB	AUX	root	aux	hi	hi	false	within
train-s425	1	2	PRON	PRON	nmod	nsubj	hi	hi	false	within
train-s425	2	3	PRON	PART	nsubj	advmod	hi	hi	false	within
train-s425	3	4	PART	VERB	advmod	acl:relcl	hi	hi	false	within
train-s425	4	5	VERB	PRON	acl:relcl	nmod	hi	hi	false	within
train-s425	5	6	PRON	ADJ	nmod	amod	hi	en	true	within
train-s425	6	7	ADJ	NOUN	amod	nsubj	en	en	false	within
train-s425	7	8	NOUN	VERB	nsubj	root	en	hi	true	within
train-s425	8	9	VERB	AUX	root	aux	hi	hi	false	within
train-s426	1	2	CCONJ	ADV	cc	mark	en	en	false	within
train-s426	2	3	ADV	PRON	mark	nsubj	en	en	false	within
train-s426	3	4	PRON	VERB	nsubj	root	en	en	false	within
train-s426	4	5	VERB	SCONJ	root	mark	en	en	false	boundary
train-s426	5	7	SCONJ	ADP	mark	case	en	hi	true	boundary
train-s426	7	8	ADP	NOUN	case	compound	hi	hi	false	boundary
train-s426	8	9	NOUN	VERB	compound	csubj	hi	hi	false	within
train-s426	9	10	VERB	AUX	csubj	cop	hi	en	true	within
train-s426	10	11	AUX	ADV	cop	advmod	en	en	false	within
train-s426	11	12	ADV	DET	advmod	det	en	en	false	within
train-s426	12	13	DET	NOUN	det	xcomp	en	en	false	within
train-s426	13	14	NOUN	PRON	xcomp	nsubj	en	en	false	boundary
train-s426	14	15	PRON	VERB	nsubj	parataxis	en	en	false	within
train-s427	1	2	VERB	SCONJ	root	mark	en	en	false	boundary
train-s427	2	3	SCONJ	VERB	mark	advcl	en	en	false	within
train-s427	3	4	VERB	DET	advcl	det	en	en	false	boundary
train-s427	4	5	DET	NOUN	det	obj	en	en	false	within
train-s427	5	6	NOUN	CCONJ	obj	cc	en	en	false	boundary
train-s427	6	7	CCONJ	ADV	cc	advmod	en	en	false	within
train-s427	7	8	ADV	PRON	advmod	nsubj	en	en	false	within
train-s427	8	9	PRON	VERB	nsubj	conj	en	en	false	within
train-s427	9	10	VERB	PRON	conj	obj	en	hi	true	boundary
train-s427	10	11	PRON	NOUN	obj	compound	hi	hi	false	within
train-s427	11	12	NOUN	PART	compound	advmod	hi	hi	false	within
train-s427	12	13	PART	PRON	advmod	nsubj	hi	hi	false	within
train-s427	13	14	PRON	VERB	nsubj	ccomp	hi	hi	false	within
train-s427	14	15	VERB	CCONJ	ccomp	cc	hi	en	true	boundary
train-s427	15	16	CCONJ	ADV	cc	advmod	en	en	false	within
train-s427	16	17	ADV	PRON	advmod	nsubj	en	en	false	within
train-s427	17	18	PRON	AUX	nsubj	aux	en	en	false	within
train-s427	18	19	AUX	PART	aux	advmod	en	en	false	within
train-s427	19	20	PART	VERB	advmod	conj	en	en	false	within
train-s428	1	2	NOUN	ADP	obl	case	en	hi	true	within
train-s428	2	3	ADP	NOUN	case	nsubj	hi	en	true	boundary
train-s428	3	4	NOUN	ADP	nsubj	case	en	hi	true	within
train-s428	4	5	ADP	VERB	case	root	hi	hi	false	boundary
train-s428	5	6	VERB	SCONJ	root	mark	hi	hi	false	boundary
train-s428	6	7	SCONJ	NOUN	mark	obl	hi	en	true	boundary
train-s428	7	8	NOUN	ADP	obl	case	en	hi	true	within
train-s428	8	9	ADP	ADP	case	case	hi	hi	false	within
train-s428	9	10	ADP	NOUN	case	obj	hi	en	true	boundary
train-s428	10	11	NOUN	PART	obj	advmod	en	hi	true	within
train-s428	11	12	PART	VERB	advmod	advcl	hi	hi	false	boundary
train-s428	12	13	VERB	AUX	advcl	aux	hi	hi	false	within
train-s428	13	14	AUX	VERB	aux	xcomp	hi	hi	false	boundary
train-s429	2	4	ADV	AUX	mark	aux	en	en	false	within
train-s429	4	5	AUX	VERB	aux	advcl	en	en	false	within
train-s429	5	7	VERB	NOUN	advcl	nsubj	en	en	false	within
train-s429	7	8	NOUN	VERB	nsubj	root	en	en	false	within
train-s429	8	10	VERB	NOUN	root	nsubj	en	en	false	boundary
train-s429	10	11	NOUN	VERB	nsubj	xcomp	en	hi	true	within
train-s429	11	12	VERB	AUX	xcomp	aux	hi	hi	false	within
train-s430	2	3	ADV	ADJ	advmod	amod	en	en	false	within
train-s430	3	4	ADJ	NOUN	amod	nmod	en	en	false	within
train-s430	4	7	NOUN	NOUN	nmod	compound	en	hi	true	boundary
train-s430	7	8	NOUN	VERB	compound	root	hi	hi	false	within
train-s430	8	9	VERB	AUX	root	aux	hi	hi	false	within
train-s430	9	10	AUX	AUX	aux	aux	hi	hi	false	within
train-s431	2	3	PRON	AUX	nsubj	aux	en	en	false	within
train-s431	3	4	AUX	VERB	aux	root	en	en	false	within
train-s431	4	5	VERB	DET	root	det	en	en	false	boundary
train-s431	5	6	DET	ADJ	det	amod	en	en	false	within
train-s431	6	7	ADJ	NOUN	amod	obj	en	en	false	within
train-s431	7	8	NOUN	PRON	obj	obj	en	en	false	boundary
train-s431	8	9	PRON	PRON	obj	nsubj	en	en	false	within
train-s431	9	10	PRON	VERB	nsubj	advcl	en	en	false	within
train-s431	10	11	VERB	VERB	advcl	advcl	en	hi	true	boundary
train-s431	11	12	VERB	NOUN	advcl	vocative	hi	hi	false	boundary
train-s431	12	13	NOUN	VERB	vocative	advcl	hi	hi	false	within
train-s431	13	15	VERB	VERB	advcl	acl	hi	hi	false	boundary
train-s432	1	2	NOUN	NOUN	compound	nmod	hi	hi	false	within
